,Week,DistrictName,DistrictCode,DistrictOrganizationId,Status,Model_Elementary,Model_Middle,Model_High,GradeLevels_Remote_Phasein,StudentGroups_Remote_Phasein,Other_Remote_Phasein,Enrollment_Elementary,FullTimeALE_Elementary,OptOut_Elementary,TypicalInPerson_Elementary,Weekly_Elementary,Enrollment_Middle,FullTimeALE_Middle,OptOut_Middle,TypicalInPerson_Middle,Weekly_Middle,Enrollment_High,FullTimeALE_High,OptOut_High,TypicalInPerson_High,Weekly_High,Sum of Enrollment,Sum of OptOut
3051,3/22/2021,Skykomish School District,17404,100238,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3","Section 504,Students with Disabilities",,29,0,4,17,17,14,0,0,3,3,12,0,0,6,6,55,4
3052,3/22/2021,Snoqualmie Valley School District,17410,100240,Complete,Partial In-Person for All Students,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 9,Grade 12",,,3250,0,750,2500,2500,1500,0,350,280,280,1800,0,350,700,700,6550,1450
3053,3/22/2021,South Bend School District,25118,100242,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,270,0,35,117,118,90,0,25,27,38,158,0,59,41,58,518,119
3054,3/22/2021,South Kitsap School District,18402,100244,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,4029,0,1032,2963,2693,2343,267,578,1473,1473,3540,897,929,1670,1670,9912,2539
3055,3/22/2021,South Whidbey School District,15206,100245,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,493,0,174,187,319,269,9,79,95,188,417,6,115,145,284,1179,368
3056,3/22/2021,Spokane School District,32081,100247,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,15000,200,1250,12000,13550,5000,100,100,2500,5000,10000,250,150,5000,10000,30000,1500
3057,3/22/2021,Sprague School District,22008,100248,Complete,Partial In-Person for All Students,Not Applicable,Partial In-Person for All Students,,,,45,0,2,43,43,0,0,0,0,0,32,0,1,31,31,77,3
3058,3/22/2021,St. John School District,38322,100249,Complete,Typical/Traditional In-Person,Not Applicable,Typical/Traditional In-Person,,,,65,0,0,65,65,0,0,0,0,0,68,0,0,68,68,133,0
3059,3/22/2021,Stanwood-Camano School District,31401,100250,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,2122,280,311,765,1530,1043,61,386,458,646,1338,62,494,275,708,4503,1191
3060,3/22/2021,Star School District No. 054,11054,100251,Complete,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,15,0
3061,3/22/2021,Starbuck School District,7035,100252,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,65,24,0,31,31,10,0,0,10,10,0,0,0,0,0,75,0
3062,3/22/2021,Steilacoom Hist. School District,27001,100254,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1405,0,248,1157,1157,735,0,131,604,604,1020,19,155,846,846,3160,534
3063,3/22/2021,Steptoe School District,38304,100255,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,30,0,0,30,30,15,0,0,15,15,0,0,0,0,0,45,0
3064,3/22/2021,Stevenson-Carson School District,30303,100256,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Partial In-Person for All Students,,,,368,0,94,274,274,216,0,60,156,156,257,0,76,91,181,841,230
3065,3/22/2021,Sultan School District,31311,100257,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,900,60,80,760,760,500,35,35,435,345,580,90,80,500,500,1980,195
3066,3/22/2021,Summit Public School: Atlas,17905,106018,Complete,Not Applicable,100% Remote,100% Remote,,,,0,0,0,0,0,262,0,0,0,0,206,0,0,0,0,468,0
3067,3/22/2021,Summit Public School: Olympus,27905,105809,Complete,Not Applicable,Not Applicable,100% Remote,,,,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,195,0
3068,3/22/2021,Summit Public School: Sierra,17902,105808,Complete,Not Applicable,Not Applicable,100% Remote,,,,0,0,0,0,0,0,0,0,0,0,375,0,0,0,1,375,0
3069,3/22/2021,Summit Valley School District,33202,100258,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,47,0,1,46,46,19,0,0,19,19,0,0,0,0,0,66,1
3070,3/22/2021,Sumner School District,27320,100259,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,3968,0,573,1740,3395,2361,0,394,1012,1967,3008,18,726,1171,2282,9337,1693
3071,3/22/2021,Sunnyside School District,39201,100260,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,2829,2,900,983,1966,1692,3,702,470,940,2108,6,400,750,1500,6629,2002
3072,3/22/2021,Tacoma School District,27010,100261,Complete,Phase-In,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 9,Grade 12",,,13416,0,2236,13416,11065,6559,0,1063,6559,3662,8550,0,1095,8550,3694,28525,4394
3073,3/22/2021,Tahoma School District,17409,100263,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,,Students with Disabilities,,3779,0,1332,2447,2447,2140,0,0,46,46,2701,0,0,109,109,8620,1332
3074,3/22/2021,Tekoa School District,38265,100264,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,87,0,0,87,0,35,0,0,35,0,55,0,0,55,0,177,0
3075,3/22/2021,Tenino School District,34402,100265,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,599,0,113,240,486,300,0,42,147,258,388,0,36,196,352,1287,191
3076,3/22/2021,Toledo School District,21237,100267,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Typical/Traditional In-Person,,,,348,0,28,320,320,168,0,11,157,157,203,65,15,188,188,719,54
3077,3/22/2021,Tonasket School District,24404,100268,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,447,0,71,187,350,268,0,29,107,222,345,0,34,124,270,1060,134
3078,3/22/2021,Toppenish School District,39202,100269,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1830,214,197,1419,1419,1189,273,245,671,671,1827,680,297,850,850,4846,739
3079,3/22/2021,Touchet School District,36300,100270,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,85,0,4,81,81,45,0,2,43,43,80,0,4,76,76,210,10
3080,3/22/2021,Toutle Lake School District,8130,100271,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,349,0,51,149,298,107,0,16,46,91,188,0,55,67,133,644,122
3081,3/22/2021,Trout Lake School District,20400,100272,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,71,0,0,69,69,47,0,0,43,43,76,0,0,67,67,194,0
3082,3/22/2021,Tukwila School District,17406,100243,Complete,Small Groups + Remote,Small Groups + Remote,Small Groups + Remote,,Students with Disabilities,,1128,181,139,55,51,615,86,79,10,13,858,85,80,12,12,2601,298
3083,3/22/2021,Tumwater School District,34033,100273,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,2648,156,455,1018,2037,1411,83,299,514,1029,2159,231,342,793,1586,6218,1096
3084,3/22/2021,Union Gap School District,39002,100274,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,382,0,74,308,308,216,0,53,163,163,0,0,0,0,0,598,127
3085,3/22/2021,University Place School District,27083,100275,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 10,Grade 12",,,2059,0,817,1242,1242,1291,0,599,692,692,2259,0,1138,334,668,5609,2554
3086,3/22/2021,Valley School District,33070,100277,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,765,656,7,91,98,469,411,9,44,48,69,0,4,49,56,1303,20
3087,3/22/2021,Vancouver School District,6037,100278,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,9325,0,1997,3772,7328,5315,0,1274,2118,4041,6450,0,2103,2163,4347,21090,5374
3088,3/22/2021,Vashon Island School District,17402,100279,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3","English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,Other - Write In (Required)",CTE,475,22,80,214,214,360,6,0,17,17,475,5,40,65,65,1310,120
3089,3/22/2021,Wahkiakum School District,35200,100280,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,182,2,21,154,161,99,6,15,62,81,193,11,24,109,170,474,60
3090,3/22/2021,Waitsburg School District,36401,100282,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,100,0,0,50,100,63,0,0,31,63,78,0,0,39,78,241,0
3091,3/22/2021,Walla Walla Public Schools,36140,100283,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,2234,173,0,2061,2061,1221,94,0,1127,1127,1928,480,0,1448,1448,5383,0
3092,3/22/2021,Warden School District,13146,100285,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,378,0,47,331,331,223,0,31,99,192,274,0,62,108,212,875,140
3093,3/22/2021,Washougal School District,6112,100286,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1176,48,180,431,862,724,42,114,240,482,1043,37,134,455,887,2943,428
3094,3/22/2021,Washtucna School District,1109,100287,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,34,0,5,29,33,16,0,2,14,15,20,0,0,20,20,70,7
3095,3/22/2021,Waterville School District,9209,100288,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,138,0,18,120,120,35,0,2,33,33,92,0,11,81,81,265,31
3096,3/22/2021,Wellpinit School District,33049,100289,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,190,0,11,89,179,108,0,5,52,103,100,0,3,48,97,398,19
3097,3/22/2021,Wenatchee School District,4246,100290,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,3134,0,279,2855,2855,1712,0,137,1575,1575,2183,0,139,2044,2044,7029,555
3098,3/22/2021,West Valley School District (Spokane),32363,100291,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1219,0,100,560,1119,756,0,116,320,640,1410,0,264,573,1146,3385,480
3099,3/22/2021,White Pass School District,21303,100293,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,169,0,14,126,169,57,0,12,45,45,109,12,20,40,33,335,46
3100,3/22/2021,White River School District,27416,100294,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1956,0,380,1576,1576,947,0,236,711,711,1197,0,345,852,852,4100,961
3101,3/22/2021,Wilbur School District,22200,100296,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,81,0,8,73,74,46,0,6,40,40,92,0,14,78,78,219,28
3102,3/22/2021,Willapa Valley School District,25160,100297,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,139,0,8,131,131,86,0,2,42,84,114,0,4,55,110,339,14
3103,3/22/2021,Winlock School District,21232,100299,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,325,0,30,295,300,160,0,40,120,130,210,0,70,130,140,695,140
3104,3/22/2021,Wishkah Valley School District,14117,100300,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,50,0,3,47,47,54,0,0,54,54,49,0,3,46,47,153,6
3105,3/22/2021,Wishram School District,20094,100301,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,26,0,0,26,26,15,0,0,15,15,23,0,0,23,23,64,0
3106,3/22/2021,Woodland School District,8404,100302,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,884,76,42,766,766,729,68,0,365,729,797,183,0,398,797,2410,42
3107,3/22/2021,Yakima School District,39007,100303,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,6474,121,227,3062,6126,3658,31,143,1742,3484,5172,31,209,2465,4930,15304,579
3108,3/22/2021,Yelm School District,34002,100304,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,2381,0,384,1020,1872,1344,0,408,481,947,1610,91,357,611,1224,5335,1149
3109,3/22/2021,Zillah School District,39205,100305,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,619,0,96,523,523,192,0,19,173,173,422,0,78,344,344,1233,193
3175,3/29/2021,Aberdeen School District,14005,100010,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1283,3,258,587,1280,761,5,250,257,756,931,27,328,305,602,2975,836
3176,3/29/2021,Almira School District,22017,100012,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,50,0,0,50,50,21,0,0,21,21,20,0,0,20,20,91,0
3177,3/29/2021,Anacortes School District,29103,100013,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1109,0,132,977,977,627,0,100,527,527,765,59,100,606,606,2501,332
3178,3/29/2021,Arlington School District,31016,100014,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,2333,46,268,2019,2019,1323,34,54,1235,1235,1709,0,76,1633,1633,5365,398
3179,3/29/2021,Asotin-Anatone School District,2420,100015,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,289,0,7,0,0,146,0,7,0,0,188,0,8,0,0,623,22
3180,3/29/2021,Auburn School District,17408,100016,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5","English Language Learners,Low Income,Section 504,Students with Disabilities,Students with Inadequate Internet Connectivity",,7334,0,3480,3854,3854,3852,0,2056,1796,36,5393,28,0,24,49,16579,5536
3181,3/29/2021,Bainbridge Island School District,18303,100017,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1106,0,129,888,888,1112,0,135,924,924,1346,0,217,1123,1123,3564,481
3182,3/29/2021,Battle Ground School District,6119,100018,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,4000,100,400,1700,3500,3800,100,380,1750,3500,4000,600,800,1600,3200,11800,1580
3183,3/29/2021,Bellevue School District,17405,100019,Complete,Phase-In,Small Groups + Remote,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5","English Language Learners,Homeless,Students with Disabilities,Other - Write In (Required)",Academic Support,8173,0,2921,4277,4277,4778,0,1362,207,207,6709,0,1551,778,778,19660,5834
3184,3/29/2021,Bellingham School District,37501,100020,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,5020,0,823,3742,4331,2559,0,644,1021,1908,3558,0,1012,1529,2760,11137,2479
3185,3/29/2021,Benge School District,1122,100021,Complete,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,15,0,2,13,13,0,0,0,0,0,0,0,0,0,0,15,2
3186,3/29/2021,Bethel School District,27403,100022,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9",,,9873,330,1532,3666,7109,4871,338,1025,1744,3489,5444,304,973,1996,3992,20188,3530
3187,3/29/2021,Bickleton School District,20203,100023,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,51,0,1,50,50,19,0,1,18,18,37,0,1,36,36,107,3
3188,3/29/2021,Blaine School District,37503,100024,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,993,37,225,355,355,505,26,122,165,165,654,21,192,238,238,2152,539
3189,3/29/2021,Boistfort School District,21234,100025,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,70,0,10,60,60,14,0,2,12,12,0,0,0,0,0,84,12
3190,3/29/2021,Bremerton School District,18100,100026,Complete,Phase-In,Phase-In,Phase-In,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12","English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities",,2083,94,1402,1463,2926,1002,37,0,20,13,1290,174,0,45,18,4375,1402
3191,3/29/2021,Brewster School District,24111,100027,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,404,0,19,355,385,243,0,21,178,222,274,0,14,188,260,921,54
3192,3/29/2021,Bridgeport School District,9075,100028,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,320,0,2,318,318,197,0,4,193,193,223,14,0,223,223,740,6
3193,3/29/2021,Brinnon School District,16046,100029,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,56,0,0,56,56,34,0,2,32,32,0,0,0,0,0,90,2
3194,3/29/2021,Burlington-Edison School District,29100,100030,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,,"English Language Learners,Foster Care,Low Income,Homeless,Migrant,Section 504,Students with Disabilities,Students with Inadequate Internet Connectivity",,1625,0,300,600,1225,555,0,50,250,505,1117,20,0,50,50,3297,350
3195,3/29/2021,Camas School District,6117,100031,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,2806,0,551,2248,2248,1740,0,375,750,1336,2476,1,707,850,1744,7022,1633
3196,3/29/2021,Cape Flattery School District,5401,100032,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,266,0,34,232,232,107,0,10,97,97,136,0,24,112,112,509,68
3197,3/29/2021,Carbonado School District,27019,100033,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,129,0,2,127,127,61,0,1,60,60,0,0,0,0,0,190,3
3198,3/29/2021,Cascade School District,4228,100034,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,514,56,111,200,385,303,22,83,120,222,370,4,59,307,307,1187,253
3199,3/29/2021,CASHMERE SCHOOL DISTRICT,4222,100035,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,553,0,28,515,515,513,0,23,490,475,447,0,97,350,350,1513,148
3200,3/29/2021,Castle Rock School District,8401,100036,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,600,0,60,250,540,330,0,50,165,280,400,0,60,175,340,1330,170
3201,3/29/2021,Catalyst Public Schools,18901,106245,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,112,0,25,87,87,56,0,10,46,46,0,0,0,0,0,168,35
3202,3/29/2021,Centerville School District,20215,100037,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,48,0,4,44,0,40,0,1,39,0,0,0,0,0,0,88,5
3203,3/29/2021,Central Kitsap School District,18401,100038,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,,"English Language Learners,Foster Care,Low Income,Homeless,Section 504,Students with Disabilities,Students with Inadequate Internet Connectivity",,4772,290,393,4089,4089,2606,93,218,127,242,3421,60,328,189,340,10799,939
3204,3/29/2021,Central Valley School District,32356,100039,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,6203,0,882,5321,5321,3311,0,546,2015,2765,4117,100,1275,1561,2742,13631,2703
3205,3/29/2021,Centralia School District,21401,100040,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1842,0,368,740,1480,511,0,153,179,358,969,0,250,359,719,3322,771
3206,3/29/2021,Chehalis School District,21302,100041,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1285,0,182,743,1285,655,3,76,328,655,1094,35,95,607,1094,3034,353
3207,3/29/2021,Cheney School District,32360,100042,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,2287,0,508,1488,1779,1235,0,342,457,914,1379,0,542,419,837,4901,1392
3208,3/29/2021,Chief Leschi Tribal Compact,27901,106180,Complete,Partial In-Person for All Students,Small Groups + Remote,Small Groups + Remote,,"Homeless,Students with Disabilities,Other - Write In (Required)",Struggling with engagement and/or academic successtudents struggling academically or with engagement,325,0,62,263,263,139,0,0,15,20,172,0,0,15,38,636,62
3209,3/29/2021,Chimacum School District,16049,100044,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,367,24,82,261,261,115,9,33,73,73,281,36,128,117,117,763,243
3210,3/29/2021,Clarkston School District,2250,100045,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1222,14,134,1074,1050,380,3,57,320,317,868,89,119,660,654,2470,310
3211,3/29/2021,Cle Elum-Roslyn School District,19404,100046,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,363,33,33,330,330,238,20,20,218,218,242,20,20,222,222,843,73
3212,3/29/2021,Clover Park School District,27400,100047,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,6174,0,1613,2097,2142,2656,0,1018,670,695,2859,67,1341,487,504,11689,3972
3213,3/29/2021,Colfax School District,38300,100048,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,276,0,6,276,276,75,0,0,75,75,189,0,0,189,189,540,6
3214,3/29/2021,Colton School District,38306,100050,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,80,0,2,78,78,32,0,0,32,32,41,0,1,40,40,153,3
3215,3/29/2021,Columbia (Stevens) School District,33206,100051,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,50,0,5,45,0,15,0,0,15,0,44,0,3,41,0,109,8
3216,3/29/2021,Colville School District,33115,100053,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,654,0,43,611,611,394,0,30,364,364,494,3,45,446,446,1542,118
3217,3/29/2021,Concrete School District,29011,100054,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,283,0,44,119,120,69,0,14,28,27,135,6,15,77,77,487,73
3218,3/29/2021,Conway School District,29317,100055,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,282,0,37,122,237,164,0,13,130,151,0,0,0,0,0,446,50
3219,3/29/2021,Cosmopolis School District,14099,100056,Complete,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,165,0,2,163,163,0,0,0,0,0,0,0,0,0,0,165,2
3220,3/29/2021,Coulee-Hartline School District,13151,100057,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,83,0,2,81,81,47,0,0,47,47,71,0,2,69,69,201,4
3221,3/29/2021,Coupeville School District,15204,100058,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,446,0,109,337,337,208,0,62,79,146,278,0,127,81,151,932,298
3222,3/29/2021,Crescent School District,5313,100059,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,179,98,4,77,77,81,26,6,49,50,64,0,10,55,55,324,20
3223,3/29/2021,Creston School District,22073,100060,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,41,0,2,39,39,13,0,0,13,13,33,0,5,28,28,87,7
3224,3/29/2021,Curlew School District,10050,100061,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,111,25,5,81,81,55,13,5,37,37,129,29,8,51,51,295,18
3225,3/29/2021,Cusick School District,26059,100062,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,141,25,30,92,86,67,14,8,45,45,70,0,3,67,67,278,41
3226,3/29/2021,Damman School District,19007,100063,Complete,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,43,0,3,40,40,0,0,0,0,0,0,0,0,0,0,43,3
3227,3/29/2021,Darrington School District,31330,100064,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Small Groups + Remote,"Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8",Students with Disabilities,,186,0,9,177,177,84,0,13,71,71,118,0,1,13,18,388,23
3228,3/29/2021,Dayton School District,7002,100066,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,177,0,12,165,166,99,0,12,87,88,107,6,9,98,98,383,33
3229,3/29/2021,Deer Park School District,32414,100067,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1088,0,194,447,894,627,0,95,266,532,801,0,88,356,713,2516,377
3230,3/29/2021,Dieringer School District,27343,100068,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Not Applicable,,,,880,0,153,364,727,471,0,72,198,399,0,0,0,0,0,1351,225
3231,3/29/2021,Dixie School District,36101,100069,Complete,Typical/Traditional In-Person,Not Applicable,Not Applicable,,,,29,0,2,27,0,0,0,0,0,0,0,0,0,0,0,29,2
3232,3/29/2021,East Valley School District (Spokane),32361,100070,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1924,167,350,749,1407,625,75,58,247,492,1120,263,74,392,783,3669,482
3233,3/29/2021,East Valley School District (Yakima),39090,100071,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,1488,0,196,1292,1298,798,0,179,619,620,926,12,254,677,712,3212,629
3234,3/29/2021,Eastmont School District,9206,100072,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,2078,213,0,1865,0,1449,109,236,1104,0,2266,202,254,1810,0,5793,490
3235,3/29/2021,Easton School District,19028,100073,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,46,0,3,43,43,20,0,3,17,17,22,0,3,19,19,88,9
3236,3/29/2021,Eatonville School District,27404,100074,Complete,Typical/Traditional In-Person,Partial In-Person for All Students,Partial In-Person for All Students,,,,755,83,0,336,672,462,23,0,220,439,522,19,0,270,502,1739,0
3237,3/29/2021,Edmonds School District,31015,100075,Complete,Small Groups + Remote,100% Remote,100% Remote,,"English Language Learners,Low Income,Homeless,Section 504,Students with Disabilities",,10564,374,1720,2882,2882,3207,129,708,68,68,6613,369,6,45,45,20384,2434
3238,3/29/2021,Elma School District,14068,100077,Complete,Partial In-Person for All Students,Partial In-Person for All Students,Partial In-Person for All Students,,,,620,0,50,300,600,340,0,25,160,320,490,0,30,230,460,1450,105
3239,3/29/2021,Endicott School District,38308,100078,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Not Applicable,,,,37,0,0,37,37,46,0,0,46,46,0,0,0,0,0,83,0
3240,3/29/2021,Entiat School District,4127,100079,Complete,Typical/Traditional In-Person,Typical/Traditional In-Person,Typical/Traditional In-Person,,,,143,0,0,143,143,82,0,0,82,82,82,0,0,82,82,307,0
